fips,year,march_employees,payroll,establishments
10338,1998,1380,21087000,212
10338,1999,1359,21909000,207
10338,2000,1400,22478000,203
10338,2001,1331,23730000,200
10338,2002,1380,25872000,202
10339,1970,0,0,0
10339,1971,0,0,0
10339,1974,17356,141430000,1504
10339,1975,17767,152730000,1520
10339,1976,18769,173514000,1570
10339,1977,21024,211447000,1729
10339,1978,23483,250690000,1778
10339,1979,24487,278567000,1820
10339,1980,23985,271355000,1790
10339,1981,22248,290140000,1838
10339,1982,21960,294132000,1847
10339,1983,22029,319047000,2118
10339,1984,24241,361434000,2264
10339,1985,24795,377953000,2387
10339,1986,26377,421816000,2435
10339,1987,28646,475643000,2484
10339,1988,29819,537951000,2549
10339,1989,31425,582502000,2590
10339,1990,32420,639344000,2723
10339,1991,33811,662480000,2842
10339,1992,36343,774757000,2982
10339,1993,38143,827262000,3064
10339,1994,38858,899314000,3193
10339,1995,41938,990791000,3274
10339,1996,45834,1112369000,3585
10339,1997,47635,1201902000,3700
10339,1998,49811,1296375000,3762
10339,1999,51014,1392027000,3881
10339,2000,53253,1418069000,3927
10339,2001,52320,1445404000,3971
10339,2002,48984,1445847000,3915
10340,1970,0,0,0
10340,1971,0,0,0
10340,1974,2204,16965000,216
10340,1975,1979,15092000,215
10340,1976,2168,19438000,230
10340,1977,2371,23425000,215
10340,1978,2475,26036000,212
10340,1979,2479,32128000,226
10340,1980,2632,36214000,215
10340,1981,2709,43439000,215
10340,1982,2990,43214000,208
10340,1983,2850,43657000,252
10340,1984,2814,49883000,270
10340,1985,2798,51310000,258
10340,1986,2706,48890000,245
10340,1987,2652,48511000,249
10340,1988,2939,48208000,239
10340,1989,3086,51465000,249
10340,1990,2944,59453000,231
10340,1991,2822,51780000,235
10340,1992,2805,51638000,256
10340,1993,2974,62971000,246
10340,1994,3344,71517000,244
10340,1995,3615,74884000,243
10340,1996,3874,77866000,248
10340,1997,3459,79464000,246
10340,1998,3606,86219000,245
10340,1999,3498,100896000,230
10340,2000,3563,110940000,219
10340,2001,3693,94787000,209
10340,2002,3155,84467000,211
10342,1970,0,0,0
10342,1971,0,0,0
10342,1974,2624,178908000,314
10342,1975,2427,177032000,321
10342,1976,2294,18991000,329
10342,1977,2174,19615000,342
10342,1978,2527,23163000,353
10342,1979,3306,30516000,363
10342,1980,3061,32582000,348
10342,1981,3306,36166000,339
10342,1982,2812,30689000,325
10342,1983,2999,34832000,393
10342,1984,2846,35435000,414
10342,1985,2918,40553000,460
10342,1986,3440,49730000,500
10342,1987,4397,68302000,559
10342,1988,5232,81797000,616
10342,1989,5921,102491000,647
10342,1990,6042,97446000,635
10342,1991,5315,87662000,619
10342,1992,5038,87069000,641
10342,1993,5022,89239000,632
10342,1994,4999,76327000,636
10342,1995,4770,78542000,650
10342,1996,4971,80768000,634
10342,1997,5695,98278000,679
10342,1998,5328,101021000,688
10342,1999,5280,105228000,696
10342,2000,5445,111673000,719
10342,2001,5556,117753000,732
10342,2002,6172,137433000,769
10346,1970,0,0,0
10346,1971,0,0,0
10346,1974,16443,119478000,1658
10346,1975,16964,139179000,1647
10346,1976,18623,167173000,1734
10346,1977,19288,183104000,1887
10346,1978,22003,216685000,1968
10346,1979,23889,242368000,2035
10346,1980,23411,252162000,2031
10346,1981,22497,273559000,1989
10346,1982,22458,279672000,2030
10346,1983,22618,304326000,2376
10346,1984,24804,341143000,2456
10346,1985,25421,358298000,2542
10346,1986,25288,377236000,2561
10346,1987,26022,393461000,2571
10346,1988,26646,413378000,2590
10346,1989,28039,442171000,2641
10346,1990,29504,482774000,2654
10346,1991,31305,525446000,2686
10346,1992,32560,592554000,2807
10346,1993,33379,625011000,2909
10346,1994,35242,673254000,3005
10346,1995,37007,721810000,3056
10346,1996,36687,748410000,3163
10346,1997,37481,795820000,3177
10346,1998,38208,850745000,3178
10346,1999,38420,896661000,3216
10346,2000,42171,1000366000,3213
10346,2001,42953,1050165000,3282
10346,2002,41734,1087416000,3310
10347,1970,0,0,0
10347,1971,0,0,0
10347,1974,6316,36935000,437
10347,1975,5851,37199000,432
10347,1976,5679,41134000,437
10347,1977,6391,45246000,464
10347,1978,6329,45387000,454
10347,1979,6328,53599000,445
10347,1980,5914,50215000,452
10347,1981,5204,53234000,425
10347,1982,4934,50282000,414
10347,1983,4386,50904000,482
10347,1984,5910,67541000,508
10347,1985,5597,72900000,508
10347,1986,5701,80412000,528
10347,1987,6291,91413000,558
10347,1988,6435,96873000,574
10347,1989,6651,103002000,567
10347,1990,6686,101416000,564
10347,1991,5960,93899000,566
10347,1992,6340,102869000,582
10347,1993,6254,99171000,590
10347,1994,6804,125696000,591
10347,1995,7121,130386000,596
10347,1996,6589,127419000,626
10347,1997,7032,132199000,618
10347,1998,6877,142258000,630
10347,1999,7195,160479000,634
10347,2000,7282,168957000,637
10347,2001,7852,147616000,607
10347,2002,6879,156606000,626
10348,1970,0,0,0
10348,1971,0,0,0
10348,1974,1155,11057000,121
10348,1975,1716,20707000,109
10348,1976,2336,40683000,120
10348,1977,1357,16435000,116
10348,1978,1420,18818000,115
10348,1979,2082,36316000,135
10348,1980,2690,55363000,135
10348,1981,2618,55325000,121
10348,1982,1918,38015000,120
10348,1983,1660,34363000,131
10348,1984,1873,38811000,134
10348,1985,1521,32716000,148
10348,1986,1413,23761000,136
10348,1987,1097,20729000,120
10348,1988,1036,20737000,113
10348,1989,1093,22619000,111
10348,1990,1191,28176000,111
10348,1991,1289,28010000,115
10348,1992,838,17757000,108
10348,1993,986,25467000,103
10348,1994,1146,27678000,110
10348,1995,1076,26097000,103
10348,1996,1098,28875000,96
10348,1997,992,26030000,94
10348,1998,1101,26331000,88
10348,1999,864,26979000,82
10348,2000,943,37609000,85
10348,2001,861,41291000,84
10348,2002,878,28817000,79
10351,1970,0,0,0
10351,1971,0,0,0
10351,1974,2162,11193000,244
10351,1975,1891,11917000,247
10351,1976,2130,14124000,261
10351,1977,2286,15746000,306
10351,1978,2815,19749000,307
10351,1979,2907,21710000,305
10351,1980,2864,24650000,313
10351,1981,2774,25890000,308
10351,1982,2789,28235000,318
10351,1983,2864,30810000,357
10351,1984,2703,31210000,382
10351,1985,2725,34279000,410
10351,1986,3004,38411000,434
10351,1987,3335,43264000,470
10351,1988,3452,48792000,486
10351,1989,3495,50475000,491
10351,1990,3654,55446000,495
10351,1991,3728,55950000,492
10351,1992,3568,55651000,480
10351,1993,3591,60377000,490
10351,1994,3610,63812000,499
10351,1995,3710,66401000,488
10351,1996,3454,69823000,470
10351,1997,3655,75271000,476
10351,1998,3629,77421000,479
10351,1999,3799,85063000,492
10351,2000,3720,88981000,496
10351,2001,3714,90520000,504
10351,2002,3804,101219000,486
10354,1970,0,0,0
10354,1971,0,0,0
10354,1974,4481,42954000,336
10354,1975,4281,44914000,330
10354,1976,4292,48443000,330
10354,1977,4307,54468000,341
10354,1978,4597,56883000,338
10354,1979,4979,71791000,342
10354,1980,4836,77554000,334
10354,1981,4772,84790000,325
10354,1982,4819,90171000,310
10354,1983,4845,97118000,353
10354,1984,4922,106834000,387
10354,1985,5024,111423000,384
10354,1986,4936,109190000,373
10354,1987,5013,114181000,380
10354,1988,5243,129315000,389
10354,1989,5166,128182000,389
10354,1990,5388,137358000,404
10354,1991,5474,142716000,423
10354,1992,4181,84716000,435
10354,1993,4288,93416000,443
10354,1994,5443,160734000,455
10354,1995,5646,165194000,464
10354,1996,5690,168690000,463
10354,1997,5364,166886000,465
10354,1998,5271,169680000,460
10354,1999,5313,172938000,444
10354,2000,5330,171618000,435
10354,2001,4954,162339000,413
10354,2002,4836,156317000,409
10355,1970,0,0,0
10355,1971,0,0,0
10355,1974,2559,16510000,322
10355,1975,2682,18717000,315
10355,1976,2715,19799000,318
10355,1977,2850,22471000,335
10355,1978,3002,25014000,335
10355,1979,3313,27794000,331
10355,1980,3337,32651000,323
10355,1981,3342,35805000,326
10355,1982,2950,33067000,304
10355,1983,2905,35526000,349
10355,1984,2962,37071000,355
10355,1985,2999,39023000,366
10355,1986,2979,40219000,355
10355,1987,3266,48328000,374
10355,1988,3443,51558000,364
10355,1989,3586,54277000,367
10355,1990,3714,58084000,367
10355,1991,3702,61309000,366
10355,1992,3586,61434000,386
10355,1993,3779,66747000,395
10355,1994,4088,74822000,391
10355,1995,4202,78557000,387
10355,1996,4275,81939000,350
10355,1997,4436,94335000,350
10355,1998,4507,103269000,348
10355,1999,4408,100819000,350
10355,2000,4704,109202000,360
10355,2001,4400,107686000,371
10355,2002,4987,117996000,411
10501,1970,0,0,0
10501,1971,0,0,0
10501,1974,2080,10332000,193
10501,1975,1834,10461000,185
10501,1976,1658,9930000,199
10501,1977,1604,10015000,197
10501,1978,1905,12863000,176
10501,1979,1833,11892000,176
10501,1980,1798,14012000,172
10501,1981,1997,15721000,178
10501,1982,2311,17602000,174
10501,1983,2319,19053000,196
10501,1984,2300,20376000,193
10501,1985,2334,21994000,195
10501,1986,2273,23916000,188
10501,1987,2493,26125000,174
10501,1988,4372,45988000,330
10501,1989,2387,30480000,163
10501,1990,2220,25483000,170
10501,1991,1903,25436000,175
10501,1992,2263,31295000,168
10501,1993,2461,33759000,160
10501,1994,2172,35664000,172
10501,1995,2253,36456000,173
10501,1996,2175,37924000,169
10501,1997,2245,40150000,169
10501,1998,1963,34232000,157
10501,1999,2475,45833000,157
10501,2000,2137,42609000,159
10501,2001,1784,32842000,165
10501,2002,1983,40757000,154
10505,1970,0,0,0
10505,1971,0,0,0
10505,1974,500,3905000,57
10505,1975,447,6455000,55
10505,1976,500,6566000,58
10505,1977,161,1112000,62
10505,1978,188,1466000,59
10505,1979,192,1713000,62
10505,1980,233,2110000,62
10505,1981,212,2203000,54
10505,1982,215,1725000,54
10505,1983,200,1987000,71
10505,1984,251,2736000,82
10505,1985,244,2615000,84
10505,1986,356,4065000,82
10505,1987,461,4638000,88
10505,1988,470,5511000,82
10505,1989,537,6320000,76
10505,1990,542,7258000,66
10505,1991,421,7713000,82
10505,1992,648,8633000,83
10505,1993,511,7690000,91
10505,1994,534,8152000,97
10505,1995,569,9025000,103
10505,1996,689,10309000,106
10505,1997,657,9974000,115
10505,1998,595,9625000,114
10505,1999,790,17298000,119
10505,2000,617,10468000,121
10505,2001,633,11170000,126
10505,2002,648,12379000,113
10506,1970,0,0,0
10506,1971,0,0,0
10506,1974,989,106377000,182
10506,1975,921,98506000,185
10506,1976,1201,14802000,211
10506,1977,1362,17260000,227
10506,1978,1448,19497000,249
10506,1979,1297,17649000,262
10506,1980,1235,16347000,252
10506,1981,1236,17920000,236
10506,1982,1056,16342000,232
10506,1983,1229,20810000,297
10506,1984,1468,23701000,304
10506,1985,1568,24890000,305
10506,1986,1649,27886000,305
10506,1987,1756,33180000,314
10506,1988,1874,33094000,327
10506,1989,1872,32101000,317
10506,1990,1803,29897000,320
10506,1991,1765,29663000,317
10506,1992,1646,30422000,305
10506,1993,1620,30783000,308
10506,1994,1640,31487000,309
10506,1995,1577,30979000,298
10506,1996,1593,29820000,307
10506,1997,1739,31188000,307
10506,1998,1811,35201000,316
10506,1999,1486,29916000,324
10506,2000,1719,33802000,321
10506,2001,1600,34659000,315
10506,2002,1705,37769000,316
10508,1970,0,0,0
10508,1971,0,0,0
10508,1974,2467,12391000,305
10508,1975,2499,14312000,307
10508,1976,2349,15600000,308
10508,1977,2443,17452000,326
10508,1978,2545,18660000,311
10508,1979,2822,20762000,318
10508,1980,2548,22451000,294
10508,1981,2578,25698000,314
10508,1982,2529,25754000,295
10508,1983,2276,25308000,345
10508,1984,2459,28436000,347
10508,1985,2469,29156000,335
10508,1986,2426,31690000,331
10508,1987,2637,35102000,341
10508,1988,2500,33609000,331
10508,1989,2540,33435000,327
10508,1990,2370,34244000,323
10508,1991,2408,35399000,328
10508,1992,2219,35805000,329
10508,1993,2275,35842000,343
10508,1994,2476,45142000,350
10508,1995,2495,45551000,348
10508,1996,2776,48491000,374
10508,1997,2784,52453000,364
10508,1998,2859,55285000,372
10508,1999,2854,60353000,393
10508,2000,2736,53831000,387
10508,2001,2748,58103000,398
10508,2002,2618,56503000,377
10512,1970,0,0,0
10512,1971,0,0,0
10512,1974,80493,649948000,5484
10512,1975,79066,669162000,5437
10512,1976,81277,724399000,5440
10512,1977,82592,806283000,5873
10512,1978,91423,937208000,5921
10512,1979,96972,1090798000,6266
10512,1980,103641,1296070000,6460
10512,1981,109432,1467082000,6546
10512,1982,104908,1397444000,6544
10512,1983,98823,1419416000,7596
10512,1984,107295,1584490000,7963
10512,1985,115572,1730966000,8363
10512,1986,115820,1833125000,8727
10512,1987,120669,1983101000,8715
10512,1988,130560,2198178000,8906
10512,1989,135819,2370160000,8959
10512,1990,134780,2485067000,9055
10512,1991,131474,2480114000,9002
10512,1992,131705,2598222000,9185
10512,1993,133795,2740020000,9177
10512,1994,137446,2982267000,9274
10512,1995,151270,3286968000,9243
10512,1996,151890,3436659000,9504
10512,1997,150279,3613081000,9652
10512,1998,151889,3845263000,9625
10512,1999,157276,3936875000,9619
10512,2000,161465,4154120000,9609
10512,2001,155412,4268518000,9606
10512,2002,156908,4451761000,9807
10513,1970,0,0,0
10513,1971,0,0,0
10513,1974,4525,29875000,405
10513,1975,4279,30419000,395
10513,1976,4700,34555000,400
10513,1977,5497,43123000,419
10513,1978,5500,45290000,423
10513,1979,5745,53830000,417
10513,1980,5882,60090000,429
10513,1981,5984,65854000,415
10513,1982,5823,70141000,402
10513,1983,5525,65749000,444
10513,1984,6162,68442000,475
10513,1985,5723,71404000,487
10513,1986,5700,73475000,506
10513,1987,5761,78284000,519
10513,1988,5598,78468000,518
10513,1989,6059,87054000,518
10513,1990,5875,84019000,528
10513,1991,5627,86732000,513
10513,1992,6039,90053000,523
10513,1993,5748,91904000,545
10513,1994,5647,101115000,547
10513,1995,6133,109208000,548
10513,1996,5751,112036000,547
10513,1997,6159,118625000,535
10513,1998,5848,117135000,536
10513,1999,5563,117837000,534
10513,2000,5786,133168000,531
10513,2001,6127,140997000,542
10513,2002,5901,139693000,544
10517,1970,0,0,0
10517,1971,0,0,0
10517,1974,10240,834615000,934
10517,1975,9636,840076000,907
10517,1976,10349,98080000,911
10517,1977,9971,93634000,911
10517,1978,10515,106791000,881
10517,1979,10704,122250000,890
10517,1980,10381,129769000,863
10517,1981,9685,139533000,842
10517,1982,9830,140167000,844
10517,1983,9624,150371000,924
10517,1984,10287,182511000,915
10517,1985,10285,174579000,940
10517,1986,10173,175956000,960
10517,1987,10331,189336000,914
10517,1988,10454,209294000,914
10517,1989,11028,222282000,910
10517,1990,11082,232252000,905
10517,1991,11189,231721000,899
10517,1992,11550,256204000,931
10517,1993,11641,268138000,920
10517,1994,11918,296522000,925
10517,1995,12928,304091000,910
10517,1996,12120,308727000,931
10517,1997,12461,327246000,953
10517,1998,12167,338120000,947
10517,1999,12605,359765000,966
10517,2000,12454,360199000,910
10517,2001,11749,361406000,930
10517,2002,11947,372650000,913
10518,1970,0,0,0
10518,1971,0,0,0
10518,1974,26289,186192000,1466
10518,1975,21232,172820000,1500
10518,1976,24552,203951000,1530
10518,1977,24177,224330000,1622
10518,1978,25572,253680000,1656
10518,1979,26438,274257000,1655
10518,1980,26034,304081000,1645
10518,1981,26683,338490000,1688
10518,1982,27097,378643000,1728
10518,1983,28726,420786000,1996
10518,1984,29237,428536000,2104
10518,1985,29680,441594000,2217
10518,1986,30594,468016000,2242
10518,1987,32893,522095000,2336
10518,1988,34735,567450000,2427
10518,1989,36421,611734000,2515
10518,1990,38545,661067000,2549
10518,1991,36724,655577000,2581
10518,1992,38379,711424000,2694
10518,1993,39405,767287000,2750
10518,1994,40718,815486000,2753
10518,1995,41990,852257000,2815
10518,1996,42925,931936000,2908
10518,1997,44045,1007866000,2926
10518,1998,45630,1062501000,2874
10518,1999,45718,1128921000,2929
10518,2000,47347,1181307000,2926
10518,2001,46678,1159910000,2928
10518,2002,45942,1210817000,2924
10519,1970,0,0,0
10519,1971,0,0,0
10519,1974,3141,21933000,455
10519,1975,3091,20966000,450
10519,1976,3141,23418000,470
10519,1977,3119,25497000,460
10519,1978,3782,30808000,454
10519,1979,3674,34146000,454
10519,1980,3646,35808000,440
10519,1981,3335,35594000,450
10519,1982,3367,36255000,434
10519,1983,3286,37245000,483
10519,1984,3341,39602000,489
10519,1985,3506,40094000,497
10519,1986,3281,40459000,472
10519,1987,3123,42071000,441
10519,1988,3245,43772000,443
10519,1989,3262,45380000,431
10519,1990,3446,50049000,429
10519,1991,3455,52480000,441
10519,1992,3399,54455000,446
10519,1993,3736,60329000,446
10519,1994,3662,63312000,466
10519,1995,3938,63861000,466
10519,1996,4062,69240000,474
10519,1997,4097,74780000,494
10519,1998,4142,76237000,502
10519,1999,4441,86542000,514
10519,2000,4546,90630000,501
10519,2001,4457,91300000,494
10519,2002,4442,96984000,509
10520,1970,0,0,0
10520,1971,0,0,0
10520,1974,600,2887000,107
10520,1975,580,3154000,112
10520,1976,612,3481000,110
10520,1977,597,3826000,112
10520,1978,631,4152000,108
10520,1979,605,4433000,105
10520,1980,609,4681000,104
10520,1981,471,4151000,96
10520,1982,446,4256000,95
10520,1983,486,4622000,111
10520,1984,514,4940000,109
10520,1985,466,5370000,104
10520,1986,480,4525000,97
10520,1987,472,4529000,104
10520,1988,418,4338000,99
10520,1989,359,3441000,91
10520,1990,374,3828000,94
10520,1991,414,4372000,105
10520,1992,580,6065000,106
10520,1993,645,8287000,114
10520,1994,701,8168000,121
10520,1995,706,8340000,118
10520,1996,658,8730000,111
10520,1997,675,9193000,112
10520,1998,721,10954000,116
10520,1999,737,11516000,111
10520,2000,596,8767000,107
10520,2001,608,9591000,106
10520,2002,605,9371000,111
10521,1970,0,0,0
10521,1971,0,0,0
10521,1974,1110,5515000,92
10521,1975,1097,5530000,85
10521,1976,906,6104000,83
10521,1977,937,6199000,87
10521,1978,1015,6920000,88
10521,1979,904,6747000,88
10521,1980,897,7518000,83
10521,1981,974,9419000,82
10521,1982,937,9522000,81
10521,1983,909,9548000,94
10521,1984,1000,10782000,90
10521,1985,850,10141000,85
10521,1986,859,9869000,87
10521,1987,1176,10817000,94
10521,1988,946,11021000,88
10521,1989,890,11088000,89
10521,1990,1060,12911000,97
10521,1991,1120,15066000,96
10521,1992,1167,15903000,104
10521,1993,1219,16727000,96
10521,1994,1264,17011000,102
10521,1995,1172,16056000,98
10521,1996,996,16764000,96
10521,1997,1103,18637000,97
10521,1998,1101,21623000,95
10521,1999,1214,23453000,94
10521,2000,1205,23072000,96
10521,2001,1256,24591000,91
